"action","file","title","category","steps","sources","issues"
"pass","src/content/errors/bios-bios-secure-boot-068.mdx","BIOS: ошибка Secure Boot — как исправить","BIOS и UEFI","7","4",""
"pass","src/content/errors/bios-bios-usb-071.mdx","BIOS: не запускается с USB — как исправить","BIOS и UEFI","7","4",""
"pass","src/content/errors/bios-ne-sohranyaet-nastroyki.mdx","BIOS: не сохраняет настройки — как исправить","BIOS и UEFI","6","4",""
"pass","src/content/errors/bios-ne-vidit-zagruzochnyy-disk.mdx","BIOS: не видит загрузочный диск — как исправить","BIOS и UEFI","6","4",""
"pass","src/content/errors/bios-sbrosilsya-posle-obnovleniya.mdx","BIOS: сбросился после обновления — как исправить","BIOS и UEFI","6","4",""
"pass","src/content/errors/bios-secure-boot-secure-boot-074.mdx","Secure Boot: ошибка Secure Boot — как исправить","BIOS и UEFI","7","4",""
"pass","src/content/errors/bios-uefi-bios-update-not-detected.mdx","BIOS Update: не определяется системой","BIOS и UEFI","6","4",""
"pass","src/content/errors/bios-uefi-kuler-v-bios-access-denied.mdx","кулер в BIOS: показывает отказ в доступе","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-kuler-v-bios-crash-on-open.mdx","кулер в BIOS: падает при открытии файла или проекта","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-kuler-v-bios-does-not-start.mdx","кулер в BIOS: не запускается после обновления","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-kuler-v-bios-settings-reset.mdx","кулер в BIOS: сбрасывает настройки после перезапуска","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-kuler-v-bios-slow-response.mdx","кулер в BIOS: работает заметно медленнее обычного","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-legacy-boot-access-denied.mdx","Legacy boot: показывает отказ в доступе","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-legacy-boot-crash-on-open.mdx","Legacy boot: падает при открытии файла или проекта","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-legacy-boot-does-not-start.mdx","Legacy boot: не запускается после обновления","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-legacy-boot-settings-reset.mdx","Legacy boot: сбрасывает настройки после перезапуска","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-legacy-boot-slow-response.mdx","Legacy boot: работает заметно медленнее обычного","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-legacy-boot-update-loop.mdx","Legacy boot: застревает в цикле обновления","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-nastroyki-cmos-access-denied.mdx","настройки CMOS: показывает отказ в доступе","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-nastroyki-cmos-crash-on-open.mdx","настройки CMOS: падает при открытии файла или проекта","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-nastroyki-cmos-does-not-start.mdx","настройки CMOS: не запускается после обновления","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-nastroyki-cmos-settings-reset.mdx","настройки CMOS: сбрасывает настройки после перезапуска","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-nastroyki-cmos-slow-response.mdx","настройки CMOS: работает заметно медленнее обычного","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-nastroyki-cmos-update-loop.mdx","настройки CMOS: застревает в цикле обновления","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-nvme-066.mdx","UEFI: не видит NVMe — как исправить","BIOS и UEFI","7","4",""
"pass","src/content/errors/bios-uefi-obnovlenie-bios-access-denied.mdx","обновление BIOS: показывает отказ в доступе","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-obnovlenie-bios-crash-on-open.mdx","обновление BIOS: падает при открытии файла или проекта","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-obnovlenie-bios-does-not-start.mdx","обновление BIOS: не запускается после обновления","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-obnovlenie-bios-settings-reset.mdx","обновление BIOS: сбрасывает настройки после перезапуска","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-obnovlenie-bios-slow-response.mdx","обновление BIOS: работает заметно медленнее обычного","BIOS и UEFI","6","3",""
"pass","src/content/errors/bios-uefi-obnovlenie-bios-update-loop.mdx","обновление BIOS: застревает в цикле обновления","BIOS и UEFI","6","3",""
